"No.","Pos. [°2θ]","Q [1/Å]","Icalc [cts]","Iback [cts]","ESD","D spacings","CT [s]","Intensity [Counts]"
"1494","45.3894","3.1471","12452.4591","12449.6482","112.4274","1.9965","99.6950","12639.9165"
"1495","45.4064","3.1482","12452.9596","12450.2441","111.9831","1.9958","99.6950","12540.2036"
"1496","45.4234","3.1493","12453.5214","12450.8400","112.2799","1.9951","99.6950","12606.7757"
"1497","45.4404","3.1504","12454.0840","12451.4358","111.8825","1.9944","99.6950","12517.6950"
"1498","45.4574","3.1515","12454.6473","12452.0317","111.7171","1.9937","99.6950","12480.7079"
"1499","45.4744","3.1526","12455.2058","12452.6275","112.3819","1.9930","99.6950","12629.6835"
"1500","45.4914","3.1538","12455.7382","12453.2234","112.6360","1.9923","99.6950","12686.8655"
"1501","45.5084","3.1549","12456.2740","12453.8192","112.3774","1.9916","99.6950","12628.6824"
"1502","45.5254","3.1560","12457.1405","12453.9431","112.7503","1.9909","99.6950","12712.6365"
"1503","45.5424","3.1571","12457.2416","12454.0670","111.8301","1.9902","99.6950","12505.9780"
"1504","45.5594","3.1582","12457.3434","12454.1909","111.1077","1.9895","99.6950","12344.9184"
"1505","45.5764","3.1593","12457.4458","12454.3148","111.1033","1.9888","99.6950","12343.9422"
"1506","45.5934","3.1605","12457.5489","12454.4387","112.1910","1.9881","99.6950","12586.8221"
"1507","45.6104","3.1616","12457.6527","12454.5626","111.9136","1.9874","99.6950","12524.6634"
"1508","45.6274","3.1627","12457.7570","12454.6865","112.0604","1.9867","99.6950","12557.5233"
"1509","45.6444","3.1638","12457.8619","12454.8104","112.1748","1.9860","99.6950","12583.1885"
"1510","45.6614","3.1649","12458.3539","12454.9343","113.0174","1.9853","99.6950","12772.9232"
"1511","45.6784","3.1660","12458.4629","12455.0582","111.7939","1.9846","99.6950","12497.8776"
"1512","45.6954","3.1671","12458.5726","12455.1820","111.6627","1.9839","99.6950","12468.5558"
"1513","45.7124","3.1683","12458.6827","12455.3059","111.7349","1.9832","99.6950","12484.6780"
"1514","45.7294","3.1694","12458.7935","12455.4298","111.5231","1.9825","99.6950","12437.4089"
"1515","45.7464","3.1705","12458.9048","12455.5537","111.3506","1.9818","99.6950","12398.9486"
"1516","45.7634","3.1716","12458.2279","12455.6776","111.9270","1.9811","99.6950","12527.6524"
"1517","45.7804","3.1727","12457.8339","12455.2892","112.2972","1.9804","99.6950","12610.6618"
"1518","45.7974","3.1738","12457.4403","12454.9008","111.9545","1.9797","99.6950","12533.8054"
"1519","45.8144","3.1750","12457.0473","12454.5125","112.2008","1.9790","99.6950","12589.0293"
"1520","45.8314","3.1761","12456.6546","12454.1241","111.8143","1.9783","99.6950","12502.4351"
"1521","45.8484","3.1772","12456.2625","12453.7357","111.6338","1.9776","99.6950","12462.1146"
"1522","45.8654","3.1783","12455.4754","12453.3473","111.6500","1.9769","99.6950","12465.7277"
"1523","45.8824","3.1794","12455.0871","12452.9589","112.1229","1.9762","99.6950","12571.5518"
"1524","45.8994","3.1805","12454.6991","12452.5706","111.7155","1.9755","99.6950","12480.3480"
"1525","45.9164","3.1816","12454.3115","12452.1822","110.8189","1.9748","99.6950","12280.8231"
"1526","45.9334","3.1828","12453.9243","12451.7938","111.0616","1.9741","99.6950","12334.6808"
"1527","45.9504","3.1839","12453.5375","12451.4054","112.2537","1.9734","99.6950","12600.8843"
"1528","45.9674","3.1850","12453.1510","12451.0170","112.3284","1.9728","99.6950","12617.6741"
"1529","45.9844","3.1861","12452.7649","12450.6287","111.9136","1.9721","99.6950","12524.6511"
"1530","46.0014","3.1872","12452.3792","12450.2403","112.6212","1.9714","99.6950","12683.5246"
"1531","46.0184","3.1883","12451.9939","12449.8519","112.1089","1.9707","99.6950","12568.3968"
"1532","46.0354","3.1894","12451.1441","12448.9987","112.1807","1.9700","99.6950","12584.5016"
"1533","46.0524","3.1906","12450.2946","12448.1455","112.3706","1.9693","99.6950","12627.1494"
"1534","46.0694","3.1917","12449.4455","12447.2923","111.7934","1.9686","99.6950","12497.7752"
"1535","46.0864","3.1928","12448.5968","12446.4391","112.2952","1.9679","99.6950","12610.2093"
"1536","46.1034","3.1939","12447.7484","12445.5859","112.2961","1.9673","99.6950","12610.4212"
"1537","46.1204","3.1950","12446.9003","12444.7327","111.8701","1.9666","99.6950","12514.9272"
"1538","46.1374","3.1961","12446.0527","12443.8795","112.0076","1.9659","99.6950","12545.6918"
"1539","46.1544","3.1972","12445.2053","12443.0263","112.3496","1.9652","99.6950","12622.4379"
"1540","46.1714","3.1983","12444.3583","12442.1732","112.3531","1.9645","99.6950","12623.2292"
"1541","46.1884","3.1995","12443.5117","12441.3200","111.7893","1.9638","99.6950","12496.8466"
"1542","46.2054","3.2006","12442.6654","12440.4668","111.9585","1.9631","99.6950","12534.7155"
"1543","46.2224","3.2017","12441.8194","12439.6136","111.4787","1.9625","99.6950","12427.4973"
"1544","46.2394","3.2028","12440.9738","12438.7604","111.6711","1.9618","99.6950","12470.4247"
"1545","46.2564","3.2039","12440.1285","12437.9072","111.4792","1.9611","99.6950","12427.6160"
"1546","46.2734","3.2050","12439.2836","12437.0540","111.5068","1.9604","99.6950","12433.7597"
"1547","46.2904","3.2061","12438.4391","12436.2008","112.1279","1.9597","99.6950","12572.6594"
"1548","46.3074","3.2072","12437.5948","12435.3476","112.0507","1.9591","99.6950","12555.3504"
"1549","46.3244","3.2084","12436.7510","12434.4944","111.8831","1.9584","99.6950","12517.8305"
"1550","46.3414","3.2095","12435.9074","12433.6412","111.8240","1.9577","99.6950","12504.6066"
"1551","46.3584","3.2106","12435.0643","12432.7880","111.5468","1.9570","99.6950","12442.6959"
"1552","46.3754","3.2117","12434.2214","12431.9348","111.7435","1.9563","99.6950","12486.6172"
"1553","46.3924","3.2128","12433.3790","12431.0816","112.1543","1.9557","99.6950","12578.5980"
"1554","46.4094","3.2139","12432.5369","12430.2284","111.6856","1.9550","99.6950","12473.6740"
"1555","46.4264","3.2150","12431.6951","12429.3753","112.0158","1.9543","99.6950","12547.5336"
"1556","46.4434","3.2161","12431.0243","12428.5221","111.9583","1.9536","99.6950","12534.6653"
"1557","46.4604","3.2173","12430.1843","12427.6689","111.9533","1.9530","99.6950","12533.5359"
"1558","46.4774","3.2184","12429.3447","12426.8157","111.3823","1.9523","99.6950","12406.0210"
"1559","46.4944","3.2195","12428.5054","12425.9625","111.5543","1.9516","99.6950","12444.3567"
"1560","46.5114","3.2206","12427.6666","12425.1093","111.9268","1.9509","99.6950","12527.6085"
"1561","46.5284","3.2217","12426.8281","12424.2561","111.6098","1.9503","99.6950","12456.7525"
"1562","46.5454","3.2228","12425.5252","12422.9381","112.4420","1.9496","99.6950","12643.1927"
"1563","46.5624","3.2239","12424.2227","12421.6201","111.3381","1.9489","99.6950","12396.1620"
"1564","46.5794","3.2250","12423.0058","12420.3021","112.7135","1.9482","99.6950","12704.3301"
"1565","46.5964","3.2262","12421.7046","12418.9841","112.0847","1.9476","99.6950","12562.9828"
"1566","46.6134","3.2273","12420.4038","12417.6661","110.9309","1.9469","99.6950","12305.6594"
"1567","46.6304","3.2284","12419.1034","12416.3481","111.7768","1.9462","99.6950","12494.0433"
"1568","46.6474","3.2295","12417.8035","12415.0300","111.9709","1.9456","99.6950","12537.4767"
"1569","46.6644","3.2306","12416.5040","12413.7120","112.4234","1.9449","99.6950","12639.0156"
"1570","46.6814","3.2317","12415.2049","12412.3940","111.6740","1.9442","99.6950","12471.0859"
"1571","46.6984","3.2328","12413.9063","12411.0760","111.8440","1.9436","99.6950","12509.0758"
"1572","46.7154","3.2339","12412.6081","12409.7580","112.6383","1.9429","99.6950","12687.3807"
"1573","46.7324","3.2350","12411.3104","12408.4400","112.0211","1.9422","99.6950","12548.7272"
"1574","46.7494","3.2362","12410.0132","12407.1220","111.9611","1.9416","99.6950","12535.2784"
"1575","46.7664","3.2373","12408.7164","12405.8040","111.3841","1.9409","99.6950","12406.4151"
"1576","46.7834","3.2384","12407.4201","12404.4860","111.4523","1.9402","99.6950","12421.6174"
"1577","46.8004","3.2395","12405.7070","12402.7506","111.7904","1.9396","99.6950","12497.0995"
"1578","46.8174","3.2406","12403.9943","12401.0153","111.9607","1.9389","99.6950","12535.1958"
"1579","46.8344","3.2417","12402.2822","12399.2799","111.9070","1.9382","99.6950","12523.1755"
"1580","46.8514","3.2428","12400.5706","12397.5446","111.7336","1.9376","99.6950","12484.3878"
"1581","46.8684","3.2439","12398.8595","12395.8092","112.0084","1.9369","99.6950","12545.8731"
"1582","46.8854","3.2450","12397.1489","12394.0738","111.7191","1.9362","99.6950","12481.1465"
"1583","46.9024","3.2461","12395.4389","12392.3385","111.6004","1.9356","99.6950","12454.6541"
"1584","46.9194","3.2473","12393.7294","12390.6031","111.8337","1.9349","99.6950","12506.7847"
"1585","46.9364","3.2484","12392.0206","12388.8678","111.9151","1.9343","99.6950","12524.9822"
"1586","46.9534","3.2495","12390.3123","12387.1324","112.3170","1.9336","99.6950","12615.1020"
"1587","46.9704","3.2506","12388.6046","12385.3971","112.0295","1.9329","99.6950","12550.6175"
"1588","46.9874","3.2517","12386.8975","12383.6617","111.4400","1.9323","99.6950","12418.8815"
"1589","47.0044","3.2528","12385.1910","12381.9263","111.4749","1.9316","99.6950","12426.6516"
"1590","47.0214","3.2539","12383.4852","12380.1910","111.6640","1.9310","99.6950","12468.8509"
"1591","47.0384","3.2550","12381.7800","12378.4556","111.7060","1.9303","99.6950","12478.2296"
"1592","47.0554","3.2561","12382.4632","12379.1079","110.6376","1.9296","99.6950","12240.6839"
"1593","47.0724","3.2572","12383.1471","12379.7603","110.8605","1.9290","99.6950","12290.0523"
"1594","47.0894","3.2584","12383.8317","12380.4126","111.6158","1.9283","99.6950","12458.0931"
"1595","47.1064","3.2595","12384.5170","12381.0649","112.1634","1.9277","99.6950","12580.6192"
"1596","47.1234","3.2606","12385.2030","12381.7173","111.8777","1.9270","99.6950","12516.6306"
"1597","47.1404","3.2617","12385.8899","12382.3696","111.6885","1.9264","99.6950","12474.3179"
"1598","47.1574","3.2628","12386.5775","12383.0219","111.5142","1.9257","99.6950","12435.4186"
"1599","47.1744","3.2639","12387.2659","12383.6742","111.6160","1.9251","99.6950","12458.1261"
"1600","47.1914","3.2650","12387.9551","12384.3266","112.0433","1.9244","99.6950","12553.7037"
"1601","47.2084","3.2661","12388.6452","12384.9789","111.8872","1.9237","99.6950","12518.7525"
"1602","47.2254","3.2672","12389.3361","12385.6312","111.6980","1.9231","99.6950","12476.4475"
"1603","47.2424","3.2683","12390.0280","12386.2836","111.6890","1.9224","99.6950","12474.4300"
"1604","47.2594","3.2694","12390.7208","12386.9359","111.4354","1.9218","99.6950","12417.8374"
"1605","47.2764","3.2706","12391.4146","12387.5882","111.7510","1.9211","99.6950","12488.2967"
"1606","47.2934","3.2717","12392.1094","12388.2406","112.1881","1.9205","99.6950","12586.1775"
"1607","47.3104","3.2728","12392.4903","12388.5780","111.8950","1.9198","99.6950","12520.4999"
"1608","47.3274","3.2739","12392.8723","12388.9155","111.8453","1.9192","99.6950","12509.3634"
"1609","47.3444","3.2750","12393.2554","12389.2529","111.2181","1.9185","99.6950","12369.4700"
"1610","47.3614","3.2761","12393.6396","12389.5904","111.9577","1.9179","99.6950","12534.5221"
"1611","47.3784","3.2772","12394.0250","12389.9279","111.8847","1.9172","99.6950","12518.1911"
"1612","47.3954","3.2783","12394.4117","12390.2653","112.5345","1.9166","99.6950","12664.0106"
"1613","47.4124","3.2794","12394.7996","12390.6028","111.5410","1.9159","99.6950","12441.3926"
"1614","47.4294","3.2805","12395.1889","12390.9403","111.8129","1.9153","99.6950","12502.1257"
"1615","47.4464","3.2816","12395.5795","12391.2777","111.2286","1.9147","99.6950","12371.7960"
"1616","47.4634","3.2827","12395.9716","12391.6152","111.4322","1.9140","99.6950","12417.1387"
"1617","47.4804","3.2838","12396.3652","12391.9527","111.2191","1.9134","99.6950","12369.6822"
"1618","47.4974","3.2850","12396.7604","12392.2901","111.5349","1.9127","99.6950","12440.0334"
"1619","47.5144","3.2861","12397.1572","12392.6276","111.6299","1.9121","99.6950","12461.2383"
"1620","47.5314","3.2872","12397.5557","12392.9651","111.4808","1.9114","99.6950","12427.9634"
"1621","47.5484","3.2883","12397.9560","12393.3025","112.3256","1.9108","99.6950","12617.0321"
"1622","47.5654","3.2894","12398.3582","12393.6400","112.0489","1.9101","99.6950","12554.9528"
"1623","47.5824","3.2905","12398.7625","12393.9775","111.3780","1.9095","99.6950","12405.0555"
"1624","47.5994","3.2916","12399.1688","12394.3149","111.0345","1.9089","99.6950","12328.6633"
"1625","47.6164","3.2927","12399.5773","12394.6524","111.2951","1.9082","99.6950","12386.6008"
"1626","47.6334","3.2938","12399.9883","12394.9899","112.6547","1.9076","99.6950","12691.0918"
"1627","47.6504","3.2949","12400.4017","12395.3273","112.0865","1.9069","99.6950","12563.3826"
"1628","47.6674","3.2960","12400.8179","12395.6648","111.2847","1.9063","99.6950","12384.2908"
"1629","47.6844","3.2971","12401.2370","12396.0022","111.7013","1.9056","99.6950","12477.1755"
"1630","47.7014","3.2982","12401.6592","12396.3397","111.7052","1.9050","99.6950","12478.0561"
"1631","47.7184","3.2994","12402.0849","12396.6772","111.4606","1.9044","99.6950","12423.4670"
"1632","47.7354","3.3005","12402.5145","12397.0146","111.9372","1.9037","99.6950","12529.9381"
"1633","47.7524","3.3016","12402.9482","12397.3521","111.3188","1.9031","99.6950","12391.8761"
"1634","47.7694","3.3027","12403.3868","12397.6896","111.6839","1.9025","99.6950","12473.2830"
"1635","47.7864","3.3038","12403.8309","12398.0270","111.5945","1.9018","99.6950","12453.3389"
"1636","47.8034","3.3049","12404.2812","12398.3645","111.7384","1.9012","99.6950","12485.4805"
"1637","47.8204","3.3060","12404.4240","12398.3871","111.8656","1.9005","99.6950","12513.9068"
"1638","47.8374","3.3071","12404.5754","12398.4097","111.8237","1.8999","99.6950","12504.5423"
"1639","47.8544","3.3082","12404.7367","12398.4323","111.6648","1.8993","99.6950","12469.0289"
"1640","47.8714","3.3093","12404.9100","12398.4549","112.2879","1.8986","99.6950","12608.5820"
"1641","47.8884","3.3104","12405.0974","12398.4775","111.4187","1.8980","99.6950","12414.1285"
"1642","47.9054","3.3115","12405.3014","12398.5001","111.3189","1.8974","99.6950","12391.8932"
"1643","47.9224","3.3126","12405.5249","12398.5227","111.9117","1.8967","99.6950","12524.2323"
"1644","47.9394","3.3137","12405.7714","12398.5453","111.8710","1.8961","99.6950","12515.1201"
"1645","47.9564","3.3148","12406.0445","12398.5679","111.6430","1.8955","99.6950","12464.1622"
"1646","47.9734","3.3159","12406.3483","12398.5905","111.8899","1.8948","99.6950","12519.3606"
"1647","47.9904","3.3170","12406.6872","12398.6131","111.3646","1.8942","99.6950","12402.0751"
"1648","48.0074","3.3182","12407.0656","12398.6357","111.3732","1.8936","99.6950","12403.9873"
"1649","48.0244","3.3193","12407.4879","12398.6583","111.5831","1.8929","99.6950","12450.7821"
"1650","48.0414","3.3204","12407.9584","12398.6809","111.6036","1.8923","99.6950","12455.3679"
"1651","48.0584","3.3215","12408.4809","12398.7035","111.5670","1.8917","99.6950","12447.1939"
"1652","48.0754","3.3226","12410.5064","12400.1740","111.1813","1.8911","99.6950","12361.2836"
"1653","48.0924","3.3237","12412.5893","12401.6445","110.6316","1.8904","99.6950","12239.3567"
"1654","48.1094","3.3248","12414.7304","12403.1150","110.8247","1.8898","99.6950","12282.1089"
"1655","48.1264","3.3259","12416.9292","12404.5855","111.3957","1.8892","99.6950","12408.9944"
"1656","48.1434","3.3270","12419.1829","12406.0559","111.5116","1.8885","99.6950","12434.8434"
"1657","48.1604","3.3281","12421.4864","12407.5264","111.8891","1.8879","99.6950","12519.1614"
"1658","48.1774","3.3292","12423.8315","12408.9969","111.1843","1.8873","99.6950","12361.9550"
"1659","48.1944","3.3303","12426.1036","12410.4674","111.0400","1.8867","99.6950","12329.8840"
"1660","48.2114","3.3314","12428.4936","12411.9379","111.0745","1.8860","99.6950","12337.5495"
"1661","48.2284","3.3325","12430.8775","12413.4084","111.0819","1.8854","99.6950","12339.1917"
"1662","48.2454","3.3336","12433.2309","12414.8789","111.7740","1.8848","99.6950","12493.4192"
"1663","48.2624","3.3347","12435.5263","12416.3493","111.8734","1.8842","99.6950","12515.6524"
"1664","48.2794","3.3358","12437.7356","12417.8198","111.3700","1.8835","99.6950","12403.2851"
"1665","48.2964","3.3369","12439.7810","12419.2903","111.0124","1.8829","99.6950","12323.7520"
"1666","48.3134","3.3380","12441.7268","12420.7608","111.4909","1.8823","99.6950","12430.2245"
"1667","48.3304","3.3391","12443.3676","12422.0488","111.7891","1.8817","99.6950","12496.8118"
"1668","48.3474","3.3402","12444.8641","12423.3368","111.5206","1.8811","99.6950","12436.8471"
"1669","48.3644","3.3414","12446.2226","12424.6248","112.0169","1.8804","99.6950","12547.7760"
"1670","48.3814","3.3425","12447.4543","12425.9128","111.6270","1.8798","99.6950","12460.5831"
"1671","48.3984","3.3436","12448.5722","12427.2008","111.5832","1.8792","99.6950","12450.8045"
"1672","48.4154","3.3447","12449.5797","12428.4888","112.1613","1.8786","99.6950","12580.1528"
"1673","48.4324","3.3458","12450.5107","12429.7768","111.6622","1.8780","99.6950","12468.4365"
"1674","48.4494","3.3469","12451.3695","12431.0648","111.5845","1.8773","99.6950","12451.0945"
"1675","48.4664","3.3480","12452.1726","12432.3528","111.0286","1.8767","99.6950","12327.3525"
"1676","48.4834","3.3491","12452.9380","12433.6408","112.4461","1.8761","99.6950","12644.1270"
"1677","48.5004","3.3502","12453.6851","12434.9288","111.1695","1.8755","99.6950","12358.6648"
"1678","48.5174","3.3513","12454.4328","12436.2168","111.8816","1.8749","99.6950","12517.4998"
"1679","48.5344","3.3524","12455.1981","12437.5048","111.7110","1.8742","99.6950","12479.3503"
"1680","48.5514","3.3535","12455.9956","12438.7928","111.9532","1.8736","99.6950","12533.5157"
"1681","48.5684","3.3546","12456.8362","12440.0808","112.6642","1.8730","99.6950","12693.2201"
"1682","48.5854","3.3557","12457.3371","12440.9778","111.8528","1.8724","99.6950","12511.0587"
"1683","48.6024","3.3568","12457.8945","12441.8747","111.2916","1.8718","99.6950","12385.8161"
